ERR unknown command (type 'help')
OK mode=LOG
ERR unknown command (type 'help')
M,1273618,W,41,START
OK start
S,1548069,-14,22,270
S,1548079,-19,22,266
S,1548089,-20,19,268
S,1548099,-15,20,274
S,1548109,-18,19,274
S,1548119,-17,20,269
S,1548129,-210,281,242
S,1548139,24,-57,249
S,1548149,8,18,315
S,1548159,6,22,253
S,1548169,-12,48,238
S,1548179,-36,28,263
S,1548189,-5,-2,252
S,1548199,-19,27,269
S,1548209,-21,22,275
S,1548219,-7,21,269
S,1548229,4,85,58
S,1548239,-65,23,395
S,1548249,141,-70,424
S,1548259,14,-140,373
S,1548269,-29,-113,352
S,1548279,-2,39,226
S,1548289,48,-75,363
S,1548299,18,80,79
S,1548309,-25,101,166
S,1548319,-29,-15,326
S,1548329,22,13,322
S,1548339,2,-6,287
S,1548349,-26,44,232
S,1548359,-36,42,211
S,1548369,-24,19,264
S,1548379,-17,5,297
S,1548389,-7,11,289
S,1548399,-13,21,264
S,1548409,-20,23,259
S,1548419,-15,20,268
S,1548429,-12,15,277
S,1548439,28,62,-183
S,1548449,147,-180,547
S,1548459,-39,92,405
S,1548469,-60,163,-26
S,1548479,-109,90,134
S,1548489,-25,-53,365
S,1548499,67,-8,296
S,1548509,-2,8,301
S,1548519,-17,2,268
S,1548529,-26,55,190
S,1548539,-39,46,217
S,1548549,-28,7,285
S,1548559,-9,0,308
S,1548569,-3,16,276
S,1548579,-17,23,260
S,1548589,-43,8,244
S,1548599,-9,73,216
S,1548609,-265,233,455
S,1548619,-36,-254,479
S,1548629,4,24,250
S,1548639,15,14,268
S,1548649,52,-29,337
S,1548659,25,-42,326
S,1548669,-61,-2,271
S,1548679,-16,117,82
S,1548689,-42,121,116
S,1548699,-48,-19,345
S,1548709,3,-54,383
S,1548719,15,20,254
S,1548729,-28,9,265
S,1548739,-17,11,275
S,1548749,1,17,273
S,1548759,-7,15,282
S,1548769,-3,8,289
S,1548779,4,-5,270
S,1548789,-32,97,203
S,1548799,-162,245,240
S,1548809,44,-60,396
S,1548819,-34,-167,342
S,1548829,-6,-51,323
S,1548839,25,22,255
S,1548849,-11,-73,341
S,1548859,4,-23,339
S,1548869,12,-14,255
S,1548879,-5,31,187
S,1548889,-34,116,182
S,1548899,-62,64,237
S,1548909,-29,-14,315
S,1548919,0,-11,317
S,1548929,2,18,267
S,1548939,-318,345,278
S,1548949,55,74,103
S,1548959,9,-16,332
S,1548969,-18,-26,290
S,1548979,11,56,212
S,1548989,-19,-3,274
S,1548999,-6,130,56
S,1549009,-64,1,375
S,1549019,34,8,267
S,1549029,45,-5,307
S,1549039,-38,11,273
S,1549049,-21,-31,278
S,1549059,-40,16,265
S,1549069,-4,-26,279
S,1549079,-14,-19,266
S,1549089,-8,-58,311
S,1549099,10,8,296
S,1549109,25,-18,314
S,1549119,-25,32,238
S,1549129,-36,53,191
S,1549139,-38,32,220
S,1549149,-14,6,284
S,1549159,-1,-8,314
S,1549169,-8,7,283
S,1549179,-16,22,253
S,1549189,-39,87,203
S,1549199,-47,75,163
S,1549209,10,-45,327
S,1549219,67,-47,292
S,1549229,-32,7,279
S,1549239,-18,-49,289
S,1549249,-4,-56,320
S,1549259,12,25,261
S,1549269,16,-39,374
S,1549279,-17,35,240
S,1549289,-25,65,158
S,1549299,-46,46,196
S,1549309,-28,8,277
S,1549319,-4,-7,312
S,1549329,1,8,287
S,1549339,-16,18,259
S,1549349,-19,18,257
S,1549359,-10,16,268
S,1549369,-9,4,285
M,1549369,UNK,75,END
OK end
M,1556068,UNK,76,START
OK start
S,1556069,-8,2,268
S,1556079,-10,4,271
S,1556089,-10,4,273
S,1556099,-13,8,273
S,1556109,-9,5,270
S,1556119,-9,7,271
S,1556129,-10,5,272
S,1556139,-9,2,272
S,1556149,-8,4,270
S,1556159,-11,5,274
S,1556169,-10,4,273
S,1556179,-9,4,272
S,1556189,-9,5,272
S,1556199,-10,5,272
S,1556209,-10,5,271
S,1556219,-10,4,271
S,1556229,-10,3,272
S,1556239,-11,5,274
S,1556249,-11,5,273
S,1556259,-10,4,270
S,1556269,-10,4,272
S,1556279,-10,5,270
S,1556289,-10,4,274
S,1556299,-10,4,271
S,1556309,-12,5,272
S,1556319,-11,4,272
S,1556329,-10,5,273
S,1556339,-10,5,271
S,1556349,-10,5,270
S,1556359,-9,5,273
S,1556369,-12,5,272
S,1556379,-11,5,270
S,1556389,-10,4,270
S,1556399,-10,4,272
S,1556409,-10,6,270
S,1556419,-10,5,273
S,1556429,-10,5,272
S,1556439,-10,5,270
S,1556449,-27,73,197
S,1556459,-43,22,314
S,1556469,23,-53,337
S,1556479,-2,54,262
S,1556489,-19,32,286
S,1556499,-14,8,272
S,1556509,-4,-7,268
S,1556519,-6,-27,269
S,1556529,-21,-26,280
S,1556539,-20,-46,286
S,1556549,23,-63,322
S,1556559,1,3,273
S,1556569,-29,47,203
S,1556579,-26,35,229
S,1556589,-11,0,293
S,1556599,-4,-67,405
S,1556609,21,-5,320
S,1556619,-9,72,204
S,1556629,-54,85,116
S,1556639,-61,52,163
S,1556649,-30,-60,344
S,1556659,38,-53,373
S,1556669,35,39,257
S,1556679,-21,8,259
S,1556689,-18,47,153
S,1556699,46,-133,476
S,1556709,14,105,189
S,1556719,-189,92,458
S,1556729,-27,-64,244
S,1556739,-23,-23,271
S,1556749,-4,-64,293
S,1556759,31,59,240
S,1556769,6,42,276
S,1556779,-8,45,263
S,1556789,-15,6,262
S,1556799,-24,-37,260
S,1556809,-35,-22,268
S,1556819,-8,5,269
S,1556829,-4,6,272
S,1556839,-13,10,258
S,1556849,-12,7,267
S,1556859,-7,13,263
S,1556869,-20,20,251
S,1556879,-17,-10,296
S,1556889,11,-3,290
S,1556899,4,19,270
S,1556909,-10,-20,279
S,1556919,-3,-4,276
S,1556929,-7,-7,269
S,1556939,-12,-21,269
S,1556949,7,0,271
S,1556959,-12,52,283
S,1556969,-11,11,277
S,1556979,-31,-12,287
S,1556989,-24,-49,299
S,1556999,-29,-37,312
S,1557009,-18,31,245
S,1557019,-6,26,241
S,1557029,-10,6,273
S,1557039,-7,6,264
S,1557049,-8,30,230
S,1557059,-12,29,238
S,1557069,-20,17,277
S,1557079,-20,10,265
S,1557089,-38,1,276
S,1557099,-20,30,235
S,1557109,-15,-19,307
S,1557119,17,-35,322
S,1557129,19,53,267
S,1557139,-6,-42,290
S,1557149,-13,3,273
S,1557159,14,10,275
S,1557169,-2,21,279
S,1557179,0,-5,288
S,1557189,-7,-16,300
S,1557199,-16,-1,303
S,1557209,-20,13,248
S,1557219,-13,-2,247
S,1557229,-22,12,258
S,1557239,-15,19,256
S,1557249,-13,18,266
S,1557259,-5,10,281
S,1557269,-17,26,243
S,1557279,-17,32,234
S,1557289,-17,23,244
S,1557299,-9,-16,290
S,1557309,-4,-3,277
S,1557319,-15,58,144
S,1557329,-21,-6,359
S,1557339,7,12,294
S,1557349,-16,0,272
S,1557359,-5,-11,287
S,1557369,9,-3,283
S,1557379,31,-4,298
S,1557389,22,-5,329
S,1557399,11,-4,334
S,1557409,-16,15,261
S,1557419,-33,7,250
S,1557429,-43,8,265
S,1557439,-37,19,256
S,1557449,-33,22,237
S,1557459,-28,42,224
S,1557469,-12,23,253
S,1557479,-19,47,244
S,1557489,-8,37,227
S,1557499,-34,34,193
S,1557509,-58,51,256
S,1557519,-40,0,282
S,1557529,-3,-31,325
S,1557539,72,-17,322
S,1557549,-2,-2,283
S,1557559,-27,-42,289
S,1557569,2,6,274
S,1557579,2,12,274
S,1557589,-8,1,275
S,1557599,-16,-1,276
S,1557609,-15,14,261
S,1557619,-12,-5,281
S,1557629,-5,0,281
S,1557639,-8,17,257
S,1557649,-13,7,268
S,1557659,-8,2,278
S,1557669,-6,4,275
S,1557679,-9,5,268
S,1557689,-8,5,270
S,1557699,-7,2,274
S,1557709,-8,3,271
S,1557719,-8,5,269
S,1557729,-9,4,271
S,1557739,-8,3,274
S,1557753,-9,5,270
S,1557759,-9,5,270
S,1557769,-9,4,273
S,1557779,-8,5,273
S,1557789,-8,3,274
S,1557799,-7,4,272
S,1557809,-9,4,269
S,1557819,-8,3,273
S,1557829,-9,5,273
S,1557839,-8,4,271
S,1557849,-8,4,271
S,1557859,-9,4,272
S,1557869,-8,3,272
M,1557869,UNK,76,END
OK end
M,1562258,UNK,77,START
OK start
S,1562259,-10,7,271
S,1562269,-10,5,272
S,1562279,-10,5,272
S,1562289,-7,2,270
S,1562299,-9,5,272
S,1562309,-10,5,272
S,1562319,-9,5,270
S,1562329,-9,4,271
S,1562339,-7,3,271
S,1562349,-10,6,272
S,1562359,-10,6,271
S,1562369,-8,5,271
S,1562379,-8,5,272
S,1562389,-10,5,272
S,1562399,-40,81,190
S,1562409,-25,21,348
S,1562419,-19,103,273
S,1562429,-7,75,275
S,1562439,2,-5,264
S,1562449,-33,-98,289
S,1562459,-7,-86,288
S,1562469,-1,-2,273
S,1562479,-5,25,265
S,1562489,1,-10,269
S,1562499,-14,-16,283
S,1562509,-1,2,274
S,1562519,-9,68,265
S,1562529,12,59,257
S,1562539,7,21,261
S,1562549,15,-1,293
S,1562559,-3,31,194
S,1562569,-3,-86,337
S,1562579,-21,-41,230
S,1562589,-18,-81,295
S,1562599,10,12,257
S,1562609,31,15,301
S,1562619,1,56,272
S,1562629,-18,39,276
S,1562639,-24,78,274
S,1562649,-14,35,273
S,1562659,20,27,282
S,1562669,6,66,272
S,1562679,11,54,251
S,1562689,7,4,253
S,1562699,3,-27,254
S,1562709,11,-52,280
S,1562719,18,-13,307
S,1562729,-16,43,278
S,1562739,-44,31,286
S,1562749,-23,24,287
S,1562759,-12,19,259
S,1562769,0,45,257
S,1562779,-13,70,247
S,1562789,-20,25,272
S,1562799,-26,-9,270
S,1562809,-9,-57,281
S,1562819,10,-27,268
S,1562829,-4,15,285
S,1562839,-11,-12,280
S,1562849,13,-22,285
S,1562859,-78,-75,328
S,1562869,-25,-117,303
S,1562879,-14,-75,269
S,1562889,-27,-39,279
S,1562899,-14,28,198
S,1562909,-34,95,197
S,1562919,-39,97,207
S,1562929,-14,40,251
S,1562939,24,20,215
S,1562949,28,17,250
S,1562959,41,3,246
S,1562969,8,-21,259
S,1562979,-31,17,273
S,1562989,-79,29,390
S,1562999,-157,51,383
S,1563009,-127,10,407
S,1563019,-93,-18,416
S,1563029,-74,-9,425
S,1563039,-58,6,416
S,1563049,-40,6,395
S,1563059,-56,4,338
S,1563069,-64,-2,278
S,1563079,-64,-12,236
S,1563089,-54,-26,209
S,1563099,-52,12,170
S,1563109,-34,51,149
S,1563119,-4,81,149
S,1563129,7,106,150
S,1563139,-7,109,190
S,1563149,-23,107,236
S,1563159,-45,118,261
S,1563169,-52,127,268
S,1563179,-49,121,262
S,1563189,-38,102,249
S,1563199,-22,70,240
S,1563209,-2,54,233
S,1563219,2,65,213
S,1563229,2,101,184
S,1563239,-12,114,170
S,1563249,-25,130,166
S,1563259,-27,116,181
S,1563269,-17,79,206
S,1563279,-9,91,225
S,1563289,-58,184,220
S,1563299,-15,96,252
S,1563309,-28,95,258
S,1563319,-21,56,264
S,1563329,-44,-70,706
S,1563339,-41,81,357
S,1563349,-29,35,333
S,1563359,-24,41,281
S,1563369,2,44,215
S,1563379,-12,73,174
S,1563389,-27,83,161
S,1563399,-29,100,170
S,1563409,-90,30,399
S,1563419,-98,93,317
S,1563429,-87,57,365
S,1563439,-82,61,354
S,1563449,-88,82,340
S,1563459,-68,81,296
S,1563469,-45,93,238
S,1563479,-69,105,179
S,1563489,-67,97,154
S,1563499,-24,74,178
S,1563509,18,51,233
S,1563519,33,33,276
S,1563529,17,3,333
S,1563539,-1,-7,384
S,1563549,-7,1,401
S,1563559,-20,19,365
S,1563569,-31,21,306
S,1563579,-18,-1,269
S,1563589,-13,2,255
S,1563599,-31,27,252
S,1563609,-32,60,272
S,1563619,-34,80,281
S,1563629,-50,66,292
S,1563639,-56,42,305
S,1563649,-53,20,297
S,1563659,-43,6,276
S,1563669,-48,-5,276
S,1563679,-58,-10,265
S,1563689,-70,-9,230
S,1563699,-64,-28,224
S,1563709,-49,-47,240
S,1563719,-41,-31,261
S,1563729,-21,15,260
S,1563739,-11,54,266
S,1563749,3,77,248
S,1563759,4,71,254
S,1563769,22,63,252
S,1563783,17,55,257
S,1563789,48,43,248
S,1563799,49,20,247
S,1563809,45,3,223
S,1563819,49,-4,199
S,1563829,56,-13,168
S,1563839,62,-9,134
S,1563849,37,-177,395
S,1563859,52,-105,339
S,1563869,67,-81,401
S,1563879,84,-3,338
S,1563889,93,45,305
S,1563899,73,89,282
S,1563909,51,90,245
S,1563919,52,33,255
S,1563929,50,-7,258
S,1563939,62,-27,261
S,1563949,66,-32,246
S,1563959,67,2,203
S,1563969,66,33,161
S,1563979,67,31,175
S,1563989,79,51,214
S,1563999,111,62,271
S,1564009,127,32,319
S,1564019,107,22,284
S,1564029,77,12,248
S,1564039,27,-19,229
S,1564049,10,-69,247
S,1564059,28,-90,250
M,1564059,UNK,77,END
OK end
M,1568748,UNK,78,START
OK start
S,1568749,-7,5,273
S,1568759,-14,9,274
S,1568769,-11,8,272
S,1568779,-9,4,269
S,1568789,-11,7,272
S,1568799,-12,9,274
S,1568809,-12,9,269
S,1568819,-10,6,271
S,1568829,-12,6,273
S,1568839,-12,6,272
S,1568849,-11,8,268
S,1568859,-14,6,272
S,1568869,-13,7,273
S,1568879,-12,9,274
S,1568889,-11,7,270
S,1568899,-12,6,272
S,1568909,-13,9,273
S,1568919,-11,6,271
S,1568929,-12,7,272
S,1568939,-11,6,275
S,1568949,-12,8,272
S,1568959,-12,7,271
S,1568969,-12,7,272
S,1568979,-11,6,273
S,1568989,-12,8,273
S,1568999,-12,7,270
S,1569009,-10,6,272
S,1569019,-10,6,272
S,1569029,-10,8,272
S,1569039,-13,8,269
S,1569049,-12,7,273
S,1569059,-11,7,272
S,1569069,-12,8,273
S,1569079,-13,8,272
S,1569089,-13,8,272
S,1569099,-11,8,270
S,1569109,-11,8,271
S,1569119,-11,7,271
S,1569129,-10,6,273
S,1569139,-12,8,270
S,1569149,-11,6,271
S,1569159,-11,7,272
S,1569169,-10,7,272
S,1569179,-13,8,272
S,1569189,-12,7,272
S,1569199,-12,8,271
S,1569209,-13,8,273
S,1569219,-12,7,273
S,1569229,-12,7,270
S,1569239,-11,8,273
S,1569249,-11,5,272
S,1569259,-10,8,270
S,1569269,-12,7,270
S,1569279,-12,7,272
S,1569289,-13,7,273
S,1569299,-11,6,272
S,1569309,-12,6,272
S,1569319,-13,7,270
S,1569329,-11,7,270
S,1569339,-11,6,273
S,1569349,-13,7,271
S,1569359,-12,6,272
S,1569369,-12,6,271
S,1569379,-11,6,270
S,1569389,-12,6,272
S,1569399,-12,8,270
S,1569409,-11,8,272
S,1569419,-13,7,271
S,1569429,-13,6,272
S,1569439,-12,7,271
S,1569449,-11,6,270
S,1569459,-13,9,271
S,1569469,-13,7,273
S,1569479,-11,8,271
S,1569489,-11,5,271
S,1569499,-12,6,271
S,1569509,-12,8,272
S,1569519,-12,7,272
S,1569529,-11,7,272
S,1569539,-12,7,271
S,1569549,-11,6,269
S,1569559,-13,9,270
S,1569569,-13,5,272
S,1569579,-43,139,205
S,1569589,-113,82,373
S,1569599,-51,39,291
S,1569609,-37,101,224
S,1569619,-41,59,275
S,1569629,43,2,229
S,1569639,-3,-43,278
S,1569649,15,-75,374
S,1569659,17,-9,276
S,1569669,-3,3,276
S,1569679,-5,-30,280
S,1569689,0,-56,275
S,1569699,-16,-39,282
S,1569709,-19,12,261
S,1569719,-10,46,230
S,1569729,23,-46,271
S,1569739,4,-12,287
S,1569749,-7,2,307
S,1569759,-28,4,272
S,1569769,-9,-10,286
S,1569779,-38,10,267
S,1569789,-13,27,250
S,1569799,-15,4,285
S,1569813,-15,-6,299
S,1569819,-6,13,268
S,1569829,-14,16,258
S,1569839,-16,10,270
S,1569849,-10,5,281
S,1569859,-13,7,276
S,1569869,-14,12,268
S,1569879,-13,12,269
S,1569889,-15,101,130
S,1569899,-36,3,339
S,1569909,-17,26,330
S,1569919,36,-43,370
S,1569929,-19,180,302
S,1569939,-19,159,288
S,1569949,-26,34,279
S,1569959,11,-53,208
S,1569969,27,-130,212
S,1569979,-18,-176,192
S,1569989,2,-255,119
S,1569999,-90,-335,192
S,1570009,-73,-293,154
S,1570019,-12,-250,158
S,1570029,-692,477,1023
S,1570039,88,50,77
S,1570049,5,-60,180
S,1570059,-113,178,205
S,1570069,-13,15,298
S,1570079,44,78,272
S,1570089,60,-76,429
S,1570099,5,24,282
S,1570109,-23,39,222
S,1570119,-32,100,102
S,1570129,-33,12,333
S,1570139,12,30,251
S,1570149,21,-66,320
S,1570159,-35,41,293
S,1570169,6,4,264
S,1570179,-19,-22,268
S,1570189,-24,-29,270
S,1570199,-17,-57,261
S,1570209,-17,-66,255
S,1570219,-28,-74,272
S,1570229,-1,-56,268
S,1570239,-94,30,464
S,1570249,43,21,270
S,1570259,0,38,263
S,1570269,-15,7,236
S,1570279,-35,8,245
S,1570289,-12,19,262
S,1570299,-6,6,279
S,1570309,-12,-1,285
S,1570319,-9,10,266
S,1570329,-9,13,262
S,1570339,-10,4,277
S,1570349,-9,4,278
S,1570359,-9,7,268
S,1570369,-10,8,266
S,1570379,-10,9,271
S,1570389,-10,6,274
S,1570399,-10,8,272
S,1570409,-9,8,272
S,1570419,-9,6,273
S,1570429,-9,7,272
S,1570439,-9,9,270
S,1570449,-11,8,271
S,1570459,-10,8,271
S,1570469,-10,8,271
S,1570479,-10,7,272
S,1570489,-11,7,271
S,1570499,-10,7,272
S,1570509,-9,8,269
S,1570519,-9,7,272
S,1570529,-9,7,270
S,1570539,-51,106,174
S,1570549,-40,-93,437
M,1570549,UNK,78,END
OK end
ERR start {W|RING|SLOPE|UNK}
M,1576748,UNK,79,START
OK start
S,1576749,-8,5,270
S,1576759,-10,10,272
S,1576769,-9,6,273
S,1576779,-9,8,271
S,1576789,-11,7,272
S,1576799,-9,9,271
S,1576809,-9,7,273
S,1576819,-10,9,273
S,1576829,-9,7,272
S,1576839,-9,8,272
S,1576849,-9,6,272
S,1576859,-9,7,270
S,1576869,-10,7,272
S,1576879,-10,7,270
S,1576889,-9,7,271
S,1576899,-9,7,272
S,1576909,-10,8,272
S,1576919,-9,8,273
S,1576929,-10,8,272
S,1576939,-11,8,271
S,1576949,-9,7,271
S,1576959,-9,6,273
S,1576969,-11,8,272
S,1576979,-10,8,273
S,1576989,-10,8,274
S,1576999,-8,7,271
S,1577009,-8,8,270
S,1577019,-10,8,273
S,1577029,-8,9,271
S,1577039,-10,8,271
S,1577049,-9,8,272
S,1577059,-10,8,272
S,1577069,-9,7,272
S,1577079,1,3,294
S,1577089,-12,25,266
S,1577099,-19,20,237
S,1577109,-23,210,124
S,1577119,91,-250,475
S,1577129,-30,41,229
S,1577139,45,1,295
S,1577149,-1,-1,280
S,1577159,-32,15,272
S,1577169,13,-7,267
S,1577179,-6,5,274
S,1577189,-5,-26,293
S,1577199,3,-13,298
S,1577209,-2,-2,289
S,1577219,-11,20,245
S,1577229,-36,1,264
S,1577239,-8,-5,289
S,1577249,-2,3,277
S,1577259,-15,1,274
S,1577269,-7,6,268
S,1577279,-8,4,275
S,1577289,-11,2,275
S,1577299,-8,6,269
S,1577309,-10,3,273
S,1577319,-9,4,274
S,1577329,-9,7,271
S,1577339,-10,4,273
S,1577349,-7,4,269
S,1577359,-141,230,502
S,1577369,136,-345,583
S,1577379,10,-65,411
S,1577389,-79,145,86
S,1577399,-87,291,-78
S,1577409,-32,158,-22
S,1577419,62,29,36
S,1577429,88,-15,79
S,1577439,36,3,131
S,1577449,46,-5,137
S,1577459,-202,-88,990
S,1577469,109,-347,586
S,1577479,15,29,358
S,1577489,-110,81,-3
S,1577499,-63,-141,699
S,1577509,-52,110,87
S,1577519,93,13,438
S,1577529,2,174,206
S,1577539,-65,7,292
S,1577549,-14,-85,231
S,1577559,10,-123,229
S,1577569,0,-107,249
S,1577579,-6,-108,178
S,1577589,10,-140,195
S,1577599,-72,-194,435
S,1577609,68,341,-91
S,1577619,83,-141,417
S,1577629,-53,36,316
S,1577639,-33,83,116
S,1577649,-38,70,237
S,1577659,28,-67,314
S,1577669,-31,19,239
S,1577679,-9,29,185
S,1577689,-38,64,224
S,1577699,-30,1,317
S,1577709,-4,-32,324
S,1577719,-1,9,280
S,1577729,-8,12,263
S,1577739,-16,7,272
S,1577749,-9,13,265
S,1577759,-6,5,273
S,1577769,-12,1,280
S,1577779,-9,9,270
S,1577789,-10,9,269
S,1577799,-9,7,272
S,1577809,-72,133,118
S,1577819,46,-113,644
S,1577829,-23,-126,235
S,1577839,-61,72,261
S,1577853,6,-94,288
S,1577859,-17,-100,231
S,1577869,-71,-50,308
S,1577879,28,187,278
S,1577889,72,21,287
S,1577899,-30,-60,341
S,1577909,-20,17,242
S,1577919,-9,33,228
S,1577929,-7,-3,281
S,1577939,-7,-7,299
S,1577949,5,19,360
S,1577959,-29,18,458
S,1577969,28,-141,400
S,1577979,-16,19,238
S,1577989,-52,144,71
S,1577999,-27,144,16
S,1578009,20,66,58
S,1578019,17,75,83
S,1578029,-30,34,131
S,1578039,-221,107,562
S,1578049,135,-242,548
S,1578059,82,32,256
S,1578069,-7,-36,260
S,1578079,-56,18,214
S,1578089,-28,19,238
S,1578099,-176,-28,877
S,1578109,18,-213,313
S,1578119,-101,95,285
S,1578129,2,-64,298
S,1578139,-13,-104,308
S,1578149,42,213,212
S,1578159,66,1,294
S,1578169,-30,-30,315
S,1578179,-27,10,231
S,1578189,-17,29,233
S,1578199,-2,2,277
S,1578209,-9,-16,308
S,1578219,-10,5,276
S,1578229,-8,18,254
S,1578239,-11,6,270
S,1578249,-5,3,280
S,1578259,24,-59,440
S,1578269,-18,4,471
S,1578279,23,-129,312
S,1578289,-40,48,78
S,1578299,-56,212,25
S,1578309,-13,120,26
S,1578319,16,52,80
S,1578329,-61,2,238
S,1578339,58,-252,809
S,1578349,114,-62,329
S,1578359,-30,117,186
S,1578369,-43,60,187
S,1578379,-94,118,99
S,1578389,103,-218,302
S,1578399,-60,106,313
S,1578409,-37,57,329
S,1578419,17,-139,194
S,1578429,-4,-175,378
S,1578439,12,259,204
S,1578449,49,61,70
S,1578459,-33,61,301
S,1578469,-28,37,218
S,1578479,20,-1,273
S,1578489,-16,-18,304
S,1578499,-3,8,277
S,1578509,-8,12,258
S,1578519,-13,2,273
S,1578529,-98,200,393
S,1578539,102,-377,557
S,1578549,-77,99,422
M,1578549,UNK,79,END
OK end
M,1581978,UNK,80,START
OK start
S,1581979,-12,-11,274
S,1581989,-5,-9,276
S,1581999,-10,-8,274
S,1582009,-7,-6,273
S,1582019,-7,-6,273
S,1582029,-7,-6,272
S,1582039,-8,-5,270
S,1582049,-10,-5,274
S,1582059,-7,-5,272
S,1582069,-10,-6,274
S,1582079,-9,-5,273
S,1582089,-9,-5,271
S,1582099,-8,-5,272
S,1582109,-8,-3,271
S,1582119,-8,-6,272
S,1582129,-10,-6,274
S,1582139,-9,-6,273
S,1582149,-9,-6,271
S,1582159,-9,-6,271
S,1582169,-9,-6,273
S,1582179,-9,-6,269
S,1582189,-7,-6,272
S,1582199,-9,-6,270
S,1582209,-10,-5,274
S,1582219,-9,-5,273
S,1582229,-13,19,245
S,1582239,-9,-24,287
S,1582249,-4,-23,276
S,1582259,-9,0,270
S,1582269,4,-9,273
S,1582279,-19,-41,308
S,1582289,48,16,280
S,1582299,-15,4,281
S,1582309,-1,23,242
S,1582319,9,17,255
S,1582329,-24,17,276
S,1582339,-37,29,257
S,1582349,-46,69,251
S,1582359,-20,59,300
S,1582369,-58,58,280
S,1582379,-76,58,277
S,1582389,-43,24,275
S,1582399,29,-46,282
S,1582409,72,-34,249
S,1582419,69,-50,287
S,1582429,30,-59,285
S,1582439,-2,-62,275
S,1582449,-2,-83,289
S,1582459,9,-75,271
S,1582469,-13,-44,278
S,1582479,-12,-22,271
S,1582489,-2,-29,270
S,1582499,-40,16,265
S,1582509,-11,6,277
S,1582519,-24,8,269
S,1582529,-35,2,285
S,1582539,-37,11,274
S,1582549,-29,11,288
S,1582559,-2,8,264
S,1582569,-44,27,267
S,1582579,-2,-35,277
S,1582589,21,-39,293
S,1582599,8,-17,268
S,1582609,21,-10,261
S,1582619,25,-20,279
S,1582629,12,-19,285
S,1582639,-12,-1,265
S,1582649,-39,-2,273
S,1582659,-76,-5,286
S,1582669,-103,2,280
S,1582679,-110,7,260
S,1582689,-103,4,272
S,1582699,-34,-4,273
S,1582709,-8,-8,264
S,1582719,8,-3,260
S,1582729,-9,14,258
S,1582739,-15,1,287
S,1582749,-36,-3,288
S,1582759,-70,-1,276
S,1582769,-76,23,241
S,1582779,-27,0,239
S,1582789,7,4,260
S,1582799,13,-20,309
S,1582809,-24,6,295
S,1582819,-38,11,266
S,1582829,-31,-1,269
S,1582839,-2,-3,275
S,1582849,24,1,276
S,1582859,3,-14,303
S,1582869,6,-15,277
S,1582879,-24,19,238
S,1582889,-36,15,255
S,1582899,-13,-16,307
S,1582909,25,-18,308
S,1582919,34,-9,274
S,1582929,-12,10,259
S,1582939,-29,15,259
S,1582949,-31,0,269
S,1582959,-56,-9,285
S,1582969,-75,7,276
S,1582979,-66,20,256
S,1582989,-12,23,253
S,1582999,20,-23,291
S,1583009,-19,-35,319
S,1583019,-99,20,256
S,1583029,-92,36,221
S,1583039,-44,19,228
S,1583049,28,-9,335
S,1583059,63,-60,379
S,1583069,4,-18,298
S,1583079,8,48,188
S,1583089,57,-15,289
S,1583099,40,-51,368
S,1583109,-13,10,293
S,1583119,-45,27,223
S,1583129,-49,16,236
S,1583139,-17,-2,266
S,1583149,-7,-5,289
S,1583159,-20,-4,288
S,1583169,-9,-1,271
S,1583179,-2,-6,280
S,1583189,-30,-1,287
S,1583199,-37,8,263
S,1583209,-28,9,246
S,1583219,-18,11,267
S,1583229,3,-5,291
S,1583239,1,-2,282
S,1583249,-12,11,267
S,1583259,-28,10,262
S,1583269,-27,5,263
S,1583279,-22,6,266
S,1583289,-16,-6,284
S,1583299,-9,-6,276
S,1583309,-14,1,269
S,1583319,-12,1,271
S,1583329,-9,-7,274
S,1583339,-8,-6,287
S,1583349,-10,-1,267
S,1583359,-21,10,265
S,1583369,-20,0,267
S,1583379,-29,1,272
S,1583389,-42,4,273
S,1583399,-51,12,276
S,1583409,-28,1,278
S,1583419,-7,-13,280
S,1583429,4,-8,271
S,1583439,2,-9,270
S,1583449,0,-9,279
S,1583459,-4,-3,275
S,1583469,6,-7,275
S,1583479,3,-15,275
S,1583489,1,-11,271
S,1583499,16,-16,273
S,1583509,51,-35,288
S,1583519,-14,-14,270
S,1583529,-56,11,257
S,1583539,-47,12,267
S,1583549,0,4,272
S,1583559,16,-11,275
S,1583569,-9,8,264
S,1583579,1,-4,281
S,1583589,8,-11,281
S,1583599,2,-2,262
S,1583609,-10,-9,274
S,1583619,-23,-1,270
S,1583629,-7,-2,262
S,1583639,12,-8,270
S,1583649,1,-8,269
S,1583659,-7,-14,274
S,1583669,4,-15,278
S,1583679,15,-19,277
S,1583689,5,-12,272
S,1583699,2,-6,265
S,1583709,-3,-12,278
S,1583719,-8,0,271
S,1583729,-12,-7,277
S,1583739,-11,-9,284
S,1583749,-9,3,275
S,1583759,-4,0,271
S,1583769,-7,5,259
S,1583779,-26,-4,279
M,1583779,UNK,80,END
OK end

