0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ESP-ROM:esp32c6-20220919
0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ERR unknown command (type 'help')
OK mode=LOG
M,14438,W,1,START
OK start
S,445619,40,95,267
S,445629,35,75,289
S,445639,39,79,327
S,445649,42,56,362
S,445659,-14,91,278
S,445669,-79,121,234
S,445679,39,123,236
S,445689,52,178,249
S,445699,57,196,267
S,445709,56,169,266
S,445719,52,155,268
S,445729,66,136,274
S,445739,64,133,304
S,445749,74,136,317
S,445759,49,157,320
S,445769,21,184,300
S,445779,5,196,276
S,445789,-1,192,263
S,445799,9,202,275
S,445809,35,214,299
S,445819,46,196,308
S,445829,48,196,310
S,445839,55,213,298
S,445849,50,216,285
S,445859,44,201,276
S,445869,46,206,261
S,445879,70,211,267
S,445889,84,207,271
S,445899,81,208,262
S,445909,80,213,261
S,445919,75,203,265
S,445929,71,190,265
S,445939,72,175,264
S,445949,76,166,260
S,445959,80,164,252
S,445969,79,169,240
S,445979,77,164,223
S,445989,82,175,227
S,445999,88,152,244
S,446009,91,154,254
S,446019,79,127,247
S,446029,59,117,237
S,446039,48,116,230
S,446049,46,108,232
S,446059,47,109,235
S,446069,57,122,231
S,446079,79,118,240
S,446089,82,106,255
S,446099,70,89,257
S,446109,58,75,260
S,446119,38,60,251
S,446129,11,58,237
S,446139,0,49,231
S,446149,3,53,231
S,446159,13,65,227
S,446169,27,57,234
S,446179,48,43,268
S,446189,60,35,299
S,446199,61,16,294
S,446209,46,11,276
S,446223,1,-4,259
S,446229,1,-4,259
S,446239,-21,14,268
S,446249,-13,34,257
S,446259,6,10,261
S,446269,34,35,277
S,446279,62,16,300
S,446289,70,4,307
S,446299,57,-4,308
S,446309,29,-9,294
S,446319,7,-8,280
S,446329,0,-3,274
S,446339,12,17,248
S,446349,7,29,270
S,446359,-2,25,272
S,446369,1,37,277
S,446379,6,35,287
S,446389,9,28,291
S,446399,11,28,292
S,446409,8,30,289
S,446419,11,27,286
S,446429,31,59,251
S,446439,17,44,269
S,446449,-1,11,267
S,446459,-2,8,273
S,446469,1,10,278
S,446479,3,8,274
S,446489,2,5,267
S,446499,-3,2,266
S,446509,-3,-4,265
S,446519,-10,-14,273
S,446529,-12,-19,276
S,446539,-14,-33,279
S,446549,-23,-43,282
S,446559,-34,-53,270
S,446569,-40,-57,263
S,446579,-38,-54,264
S,446589,-26,-46,272
S,446599,-18,-43,281
S,446609,-12,-44,288
S,446619,-11,-46,290
S,446629,-8,-48,294
S,446639,-8,-49,297
S,446649,-10,-45,296
S,446659,-14,-37,283
S,446669,-15,-22,269
S,446679,-16,-11,263
S,446689,-11,0,263
S,446699,-8,2,266
S,446709,-7,3,265
S,446719,-5,5,269
S,446729,-1,12,271
S,446739,3,15,269
S,446749,2,20,267
S,446759,2,20,269
S,446769,2,20,268
S,446779,0,19,270
S,446789,-3,15,273
S,446799,-7,18,274
S,446809,-3,24,270
S,446819,-2,24,270
S,446829,-6,19,273
S,446839,-5,15,275
S,446849,-5,13,275
S,446859,-6,9,277
M,446859,SLOPE,30,END
OK end
M,457598,UNK,31,START
OK start
S,457599,-11,10,278
S,457609,-12,9,276
S,457619,-6,10,270
S,457629,-6,10,269
S,457639,-8,6,274
S,457649,-8,6,272
S,457659,-10,8,274
S,457669,-9,8,273
S,457679,-7,10,274
S,457689,-11,9,274
S,457699,-8,9,272
S,457709,-7,9,270
S,457719,-10,9,271
S,457729,-7,9,272
S,457739,-8,9,273
S,457749,-10,9,270
S,457759,-9,7,273
S,457769,-8,8,272
S,457779,-8,7,275
S,457789,-8,9,272
S,457799,-10,8,272
S,457809,-8,8,271
S,457819,-8,7,274
S,457829,-10,8,272
S,457839,-6,8,272
S,457849,-8,9,273
S,457859,-7,9,272
S,457869,-8,8,271
S,457879,-10,9,273
S,457889,-8,9,271
S,457899,-8,8,273
S,457909,-8,7,272
S,457919,-9,9,274
S,457929,-8,9,274
S,457939,-9,7,273
S,457949,-7,8,274
S,457959,-8,7,274
S,457969,-7,7,271
S,457979,-8,7,274
S,457989,-8,7,270
S,457999,-9,7,272
S,458009,-9,8,272
S,458019,-9,7,272
S,458029,-8,7,272
S,458039,-9,6,272
S,458049,-9,7,273
S,458059,-7,7,273
S,458069,-8,7,273
S,458079,-7,7,272
S,458089,-8,7,270
S,458099,-8,8,274
S,458109,-9,8,273
S,458119,-8,8,272
S,458129,-9,8,272
S,458139,-9,8,271
S,458149,-8,8,271
S,458159,-8,9,273
S,458169,-8,7,273
S,458179,-10,7,272
S,458189,-9,8,271
S,458199,-8,8,271
S,458209,-9,8,271
S,458219,-9,9,272
S,458229,-9,8,272
S,458239,-9,7,273
S,458249,-7,6,273
S,458259,-8,7,273
S,458269,-9,8,272
S,458283,-7,7,271
S,458289,-9,8,273
S,458299,-9,8,272
S,458309,-8,7,274
S,458319,-8,8,271
S,458329,-9,8,271
S,458339,-9,7,272
S,458349,-9,6,274
S,458359,-9,8,273
S,458369,-8,8,274
S,458379,-10,7,273
S,458389,-9,8,274
S,458399,-8,9,274
S,458409,-9,8,271
S,458419,-9,7,274
S,458429,-8,6,273
S,458439,-8,7,274
S,458449,-8,6,272
S,458459,-8,7,272
S,458469,-9,8,273
S,458479,-9,7,273
S,458489,-8,6,273
S,458499,-7,7,270
S,458509,-9,6,271
S,458519,-8,6,273
S,458529,-9,8,274
S,458539,-9,8,274
S,458549,-8,6,274
S,458559,-8,7,273
S,458569,-7,8,271
S,458579,-10,7,273
S,458589,-8,7,273
S,458599,-9,8,273
S,458609,-8,6,272
S,458619,-7,6,272
S,458629,-7,7,271
S,458639,-9,7,272
S,458649,-9,8,272
S,458659,-9,8,272
S,458669,-9,6,271
S,458679,-9,7,273
S,458689,-9,7,272
S,458699,-9,8,274
S,458709,-9,8,274
S,458719,-8,7,272
S,458729,-7,7,272
S,458739,-9,7,271
S,458749,-9,7,274
S,458759,-8,8,273
S,458769,-8,7,273
S,458779,-8,8,273
S,458789,-7,7,272
S,458799,-8,6,273
S,458809,-9,6,275
S,458819,-9,5,274
S,458829,-7,6,273
S,458839,-8,7,270
S,458849,-8,7,273
S,458859,-7,7,273
S,458869,-7,7,272
S,458879,-8,8,272
S,458889,-8,7,273
S,458899,-9,8,271
S,458909,-9,7,271
S,458919,-9,8,271
S,458929,-7,8,271
S,458939,-8,7,271
S,458949,-8,8,275
S,458959,-9,8,276
S,458969,-9,8,272
S,458979,-8,7,273
S,458989,-9,7,274
S,458999,-8,8,272
S,459009,-7,6,272
S,459019,-9,7,272
S,459029,-8,7,273
S,459039,-7,7,271
S,459049,-8,7,272
S,459059,-8,8,271
S,459069,-8,8,274
S,459079,-9,7,273
S,459089,-8,7,273
S,459099,-8,6,271
S,459109,-8,7,271
S,459119,-9,8,272
S,459129,-9,8,271
S,459139,-9,8,271
S,459149,-8,7,274
S,459159,-8,6,274
S,459169,-9,6,273
S,459179,-9,7,273
S,459189,-8,6,272
S,459199,-8,7,274
S,459209,-7,6,272
S,459219,-8,6,273
S,459229,-9,7,272
S,459239,-8,8,271
S,459249,-8,7,273
S,459259,-7,6,273
S,459269,-9,9,273
S,459279,-7,7,273
S,459289,-8,8,271
S,459299,-9,6,273
S,459309,-8,8,273
S,459319,-8,6,272
S,459329,-8,6,274
S,459339,-9,7,272
S,459349,-8,7,273
S,459359,-8,7,273
S,459369,-8,6,273
S,459379,-9,7,272
S,459389,-9,8,274
S,459399,-10,7,273
M,459399,UNK,31,END
OK end
ERR unknown command (type 'help')
M,467558,UNK,32,START
OK start
S,467559,-8,5,274
S,467569,-9,6,274
S,467579,-10,6,272
S,467589,-9,6,272
S,467599,-7,6,272
S,467609,-8,4,272
S,467619,-8,5,272
S,467629,-9,6,276
S,467639,-8,5,275
S,467649,-7,7,273
S,467659,-7,5,275
S,467669,-7,6,275
S,467679,-8,6,272
S,467689,-8,6,272
S,467699,-7,6,273
S,467709,-8,6,273
S,467719,-9,7,272
S,467729,-8,5,272
S,467739,-9,6,273
S,467749,-9,7,273
S,467759,-9,5,272
S,467769,-6,4,271
S,467779,-8,5,273
S,467789,-7,5,274
S,467799,-7,6,272
S,467809,-7,6,275
S,467819,-8,8,273
S,467829,-8,5,274
S,467839,-6,5,272
S,467849,-7,6,274
S,467859,-8,6,275
S,467869,-8,6,272
S,467879,-7,5,272
S,467889,-6,5,271
S,467899,-6,5,273
S,467909,-7,5,272
S,467919,-8,5,272
S,467929,-7,6,272
S,467939,-9,6,273
S,467949,-7,4,273
S,467959,-8,5,272
S,467969,-8,7,272
S,467979,-8,6,273
S,467989,-8,6,277
S,467999,-8,6,272
S,468009,-6,5,271
S,468019,-7,4,273
S,468029,-6,6,273
S,468039,-8,5,273
S,468049,-8,5,275
S,468059,-7,5,273
S,468069,-6,5,273
S,468079,-8,5,272
S,468089,-9,6,273
S,468099,-8,4,274
S,468109,-7,5,273
S,468119,-8,6,275
S,468129,-6,6,272
S,468139,-8,7,271
S,468149,-6,6,272
S,468159,-9,7,270
S,468169,-7,7,271
S,468179,-8,6,272
S,468189,-7,7,273
S,468199,-7,6,273
S,468209,-7,6,275
S,468219,-7,6,271
S,468229,-6,6,272
S,468239,-6,5,272
S,468249,-5,4,273
S,468259,-6,7,274
S,468269,-8,7,273
S,468279,-7,5,272
S,468289,-6,4,274
S,468299,-7,5,273
S,468309,-7,6,275
S,468319,-8,6,272
S,468333,-7,6,272
S,468339,-7,6,272
S,468349,-8,5,273
S,468359,-10,6,274
S,468369,-8,7,272
S,468379,-8,6,275
S,468389,-8,7,277
S,468399,-8,6,274
S,468409,-7,5,273
S,468419,-9,6,275
S,468429,-8,6,274
S,468439,-7,6,272
S,468449,-8,5,273
S,468459,-7,5,275
S,468469,-8,5,274
S,468479,-9,5,274
S,468489,-7,5,272
S,468499,-9,6,274
S,468509,-8,5,273
S,468519,-8,6,273
S,468529,-8,5,272
S,468539,-7,5,273
S,468549,-8,5,271
S,468559,-9,6,270
S,468569,-7,5,273
S,468579,-7,5,273
S,468589,-8,5,274
S,468599,-8,5,270
S,468609,-7,5,274
S,468619,-7,5,272
S,468629,-9,7,273
S,468639,-9,5,273
S,468649,-7,5,274
S,468659,-8,5,273
S,468669,-8,6,274
S,468679,-8,5,274
S,468689,-7,6,272
S,468699,-8,6,273
S,468709,-7,6,273
S,468719,-8,5,272
S,468729,-8,4,273
S,468739,-8,4,274
S,468749,-8,5,271
S,468759,-8,6,273
S,468769,-6,4,272
S,468779,-6,5,272
S,468789,-8,5,273
S,468799,-8,5,274
S,468809,-7,5,274
S,468819,-9,5,271
S,468829,-7,5,274
S,468839,-9,6,271
S,468849,-8,5,274
S,468859,-8,5,271
S,468869,-7,4,273
S,468879,-9,5,271
S,468889,-7,6,272
S,468899,-8,5,271
S,468909,-7,6,272
S,468919,-8,6,273
S,468929,-8,5,274
S,468939,-8,7,273
S,468949,-8,6,273
S,468959,-8,6,272
S,468969,-9,4,273
S,468979,-8,5,270
S,468989,-8,5,272
S,468999,-8,6,272
S,469009,-8,6,273
S,469019,-8,5,274
S,469029,-7,4,271
S,469039,-10,7,272
S,469049,-7,5,272
S,469059,-8,6,272
S,469069,-7,5,273
S,469079,-7,5,272
S,469089,-8,5,271
S,469099,-8,5,273
S,469109,-7,5,273
S,469119,-7,6,273
S,469129,-7,5,274
S,469139,-6,6,273
S,469149,-8,6,270
S,469159,-8,5,272
S,469169,-7,5,272
S,469179,-6,4,272
S,469189,-6,5,273
S,469199,-8,5,274
S,469209,-9,6,275
S,469219,-10,6,272
S,469229,-7,5,272
S,469239,-8,5,271
S,469249,-7,5,272
S,469259,-8,6,272
S,469269,-8,5,274
S,469279,-7,6,274
S,469289,-9,5,273
S,469299,-8,6,272
S,469309,-7,4,273
S,469319,-7,6,272
S,469329,-8,5,271
S,469339,-9,6,275
S,469349,-7,6,272
S,469359,-8,5,273
M,469359,UNK,32,END
OK end
ERR start {W|RING|SLOPE|UNK}
M,478168,UNK,33,START
OK start
S,478169,-4,1,276
S,478179,-1,4,276
S,478189,2,2,275
S,478199,1,1,276
S,478209,3,1,273
S,478219,1,0,272
S,478229,1,1,273
S,478239,3,1,274
S,478249,3,1,271
S,478259,5,2,272
S,478269,5,1,274
S,478279,3,2,274
S,478289,3,2,273
S,478299,2,0,271
S,478309,3,1,271
S,478319,3,1,271
S,478329,3,1,274
S,478339,4,0,274
S,478349,3,1,275
S,478359,3,1,275
S,478369,2,0,273
S,478383,2,0,274
S,478389,2,0,274
S,478399,4,1,275
S,478409,4,1,274
S,478419,3,2,271
S,478429,3,1,273
S,478439,3,0,274
S,478449,3,1,274
S,478459,4,0,272
S,478469,3,2,272
S,478479,3,0,275
S,478489,3,0,273
S,478499,2,1,271
S,478509,4,2,275
S,478519,2,1,272
S,478529,2,0,274
S,478539,4,1,274
S,478549,3,3,273
S,478559,2,1,273
S,478569,2,0,271
S,478579,2,1,275
S,478589,2,1,274
S,478599,3,2,273
S,478609,3,2,274
S,478619,2,1,271
S,478629,3,1,275
S,478639,4,0,272
S,478649,2,1,275
S,478659,3,1,275
S,478669,3,0,273
S,478679,2,1,272
S,478689,3,0,273
S,478699,3,0,274
S,478709,3,1,273
S,478719,3,1,271
S,478729,3,1,272
S,478739,2,1,273
S,478749,3,1,272
S,478759,4,0,274
S,478769,1,1,272
S,478779,3,1,272
S,478789,3,1,273
S,478799,3,1,272
S,478809,2,1,275
S,478819,2,1,274
S,478829,2,1,272
S,478839,3,0,274
S,478849,3,1,271
S,478859,2,0,272
S,478869,3,0,274
S,478879,2,1,274
S,478889,3,1,272
S,478899,3,1,272
S,478909,2,1,273
S,478919,3,1,273
S,478929,2,0,274
S,478939,3,1,272
S,478949,2,1,273
S,478959,2,1,271
S,478969,2,1,272
S,478979,3,1,272
S,478989,2,0,273
S,478999,2,1,273
S,479009,3,1,274
S,479019,2,1,274
S,479029,4,-1,273
S,479039,2,1,274
S,479049,2,0,273
S,479059,2,0,273
S,479069,2,1,272
S,479079,1,1,273
S,479089,2,1,273
S,479099,3,0,274
S,479109,3,0,272
S,479119,2,1,273
S,479129,3,1,274
S,479139,2,0,274
S,479149,3,0,274
S,479159,2,0,274
S,479169,3,1,272
S,479179,2,0,272
S,479189,3,1,272
S,479199,2,1,271
S,479209,4,-1,272
S,479219,3,1,274
S,479229,3,0,273
S,479239,3,0,272
S,479249,2,0,275
S,479259,3,0,271
S,479269,3,0,273
S,479279,2,1,273
S,479289,2,1,274
S,479299,2,0,274
S,479309,2,1,272
S,479319,3,1,274
S,479329,4,0,274
S,479339,2,1,274
S,479349,3,0,275
S,479359,2,1,272
S,479369,3,1,274
S,479379,2,0,272
S,479389,3,1,270
S,479399,3,0,274
S,479409,1,1,273
S,479419,2,0,271
S,479429,2,0,272
S,479439,2,0,272
S,479449,2,1,273
S,479459,2,1,273
S,479469,2,0,274
S,479479,2,1,274
S,479489,3,1,273
S,479499,3,1,272
S,479509,2,0,273
S,479519,2,0,272
S,479529,2,1,272
S,479539,2,0,272
S,479549,3,1,271
S,479559,3,1,272
S,479569,3,1,274
S,479579,2,2,273
S,479589,2,0,273
S,479599,2,0,273
S,479609,2,1,275
S,479619,2,1,273
S,479629,3,1,273
S,479639,3,1,272
S,479649,2,0,273
S,479659,2,1,273
S,479669,2,1,273
S,479679,3,1,273
S,479689,3,1,272
S,479699,3,1,274
S,479709,3,0,272
S,479719,3,0,276
S,479729,2,1,273
S,479739,3,1,272
S,479749,2,1,272
S,479759,3,2,273
S,479769,2,1,273
S,479779,3,1,274
S,479789,3,2,272
S,479799,3,0,272
S,479809,2,1,273
S,479819,3,1,273
S,479829,2,1,273
S,479839,2,1,273
S,479849,2,1,274
S,479859,2,1,273
S,479869,2,0,273
S,479879,3,0,273
S,479889,2,1,273
S,479899,2,1,273
S,479909,4,1,274
S,479919,2,0,273
S,479929,3,0,271
S,479939,3,0,272
S,479949,2,2,273
S,479959,3,1,273
S,479969,3,1,272
M,479969,UNK,33,END
OK end
M,486508,UNK,34,START
OK start
S,486509,-22,-18,274
S,486519,-23,-28,275
S,486529,-23,-18,272
S,486539,-25,-25,270
S,486549,-24,-20,276
S,486559,-24,-24,270
S,486569,-21,-19,270
S,486579,-23,-24,269
S,486589,-21,-20,272
S,486599,-22,-24,271
S,486609,-21,-19,273
S,486619,-21,-22,265
S,486629,-19,-19,270
S,486639,-22,-27,274
S,486649,-22,-21,272
S,486659,-23,-24,269
S,486669,-24,-21,272
S,486679,-23,-23,272
S,486689,-23,-21,273
S,486699,-23,-23,272
S,486709,-23,-21,274
S,486719,-23,-23,272
S,486729,-22,-21,271
S,486739,-24,-23,272
S,486749,-23,-21,272
S,486759,-24,-21,271
S,486769,-23,-21,273
S,486779,-22,-22,270
S,486789,-23,-22,271
S,486799,-24,-21,270
S,486809,-22,-21,273
S,486819,-23,-22,275
S,486829,-23,-22,273
S,486839,-24,-22,271
S,486849,-22,-21,272
S,486859,-24,-22,274
S,486869,-24,-22,271
S,486879,-23,-22,270
S,486889,-23,-21,273
S,486899,-24,-22,272
S,486909,-23,-22,270
S,486919,-24,-22,272
S,486929,-22,-22,271
S,486939,-23,-22,272
S,486949,-23,-22,270
S,486959,-23,-23,271
S,486969,-23,-22,272
S,486979,-23,-22,273
S,486989,-23,-23,272
S,486999,-22,-23,272
S,487009,-23,-21,270
S,487019,-23,-22,273
S,487029,-24,-21,270
S,487039,-23,-22,269
S,487049,-24,-22,271
S,487059,-23,-21,272
S,487069,-23,-23,273
S,487079,-23,-23,271
S,487089,-25,-21,272
S,487099,-25,-21,272
S,487109,-22,-20,271
S,487119,-23,-20,272
S,487129,-24,-21,272
S,487139,-22,-22,272
S,487149,-22,-21,271
S,487159,-22,-21,272
S,487169,-24,-21,275
S,487179,-24,-21,272
S,487189,-23,-22,272
S,487199,-24,-21,273
S,487209,-24,-21,273
S,487219,-24,-21,273
S,487229,-23,-23,271
S,487239,-24,-21,272
S,487249,-23,-21,272
S,487259,-24,-22,272
S,487269,-23,-23,275
S,487279,-24,-20,272
S,487289,-23,-22,273
S,487299,-24,-21,271
S,487309,-22,-22,271
S,487319,-24,-21,273
S,487329,-22,-22,270
S,487339,-23,-21,272
S,487349,-23,-21,271
S,487359,-23,-21,271
S,487369,-23,-20,271
S,487379,-23,-22,273
S,487389,-21,-22,271
S,487399,-22,-23,273
S,487409,-24,-23,273
S,487419,-24,-21,273
S,487429,-23,-22,271
S,487439,-24,-22,271
S,487449,-23,-22,272
S,487459,-22,-22,272
S,487469,-23,-21,273
S,487479,-23,-23,272
S,487489,-24,-21,271
S,487499,-23,-21,272
S,487509,-24,-21,270
S,487519,-22,-23,272
S,487529,-23,-22,273
S,487539,-24,-22,272
S,487549,-23,-22,271
S,487559,-24,-23,272
S,487569,-23,-21,272
S,487579,-23,-22,271
S,487589,-21,-21,272
S,487599,-22,-21,270
S,487609,-25,-21,271
S,487619,-23,-24,270
S,487629,-22,-21,272
S,487639,-23,-21,270
S,487649,-24,-23,273
S,487659,-22,-22,272
S,487669,-25,-20,273
S,487679,-24,-21,273
S,487689,-23,-22,273
S,487699,-23,-21,271
S,487709,-22,-22,271
S,487719,-24,-22,273
S,487729,-22,-22,269
S,487739,-22,-22,272
S,487749,-24,-22,270
S,487759,-23,-22,272
S,487769,-23,-21,272
S,487779,-23,-22,271
S,487789,-22,-22,271
S,487799,-22,-23,273
S,487809,-23,-21,272
S,487819,-23,-21,271
S,487829,-24,-21,271
S,487839,-23,-22,273
S,487849,-23,-23,272
S,487859,-22,-22,271
S,487869,-23,-22,271
S,487879,-22,-21,273
S,487889,-23,-21,270
S,487899,-22,-22,271
S,487909,-23,-22,273
S,487919,-23,-21,272
S,487929,-23,-21,272
S,487939,-23,-21,271
S,487949,-22,-22,271
S,487959,-23,-22,270
S,487969,-22,-22,274
S,487979,-23,-22,274
S,487989,-22,-23,271
S,487999,-23,-22,271
S,488009,-23,-22,273
S,488019,-22,-23,273
S,488029,-24,-22,272
S,488039,-23,-22,273
S,488049,-23,-21,271
S,488059,-24,-21,272
S,488069,-22,-21,273
S,488079,-22,-23,272
S,488089,-23,-22,272
S,488099,-23,-22,272
S,488109,-23,-21,271
S,488119,-22,-22,269
S,488129,-23,-22,272
S,488139,-23,-22,273
S,488149,-22,-22,273
S,488159,-24,-21,270
S,488169,-23,-22,274
S,488179,-23,-23,271
S,488189,-23,-23,273
S,488199,-24,-22,273
S,488209,-23,-20,271
S,488219,-23,-20,273
S,488229,-23,-21,270
S,488239,-23,-22,272
S,488249,-23,-21,274
S,488259,-23,-22,272
S,488269,-25,-22,271
S,488279,-23,-21,271
S,488289,-23,-20,272
S,488299,-22,-22,272
S,488309,-23,-22,272
M,488309,UNK,34,END
OK end
M,493538,UNK,35,START
OK start
S,493539,-18,-45,265
S,493549,-19,-49,273
S,493559,-17,-47,269
S,493569,-18,-49,271
S,493579,-17,-48,270
S,493589,-18,-47,270
S,493599,-17,-46,270
S,493609,-18,-48,269
S,493619,-17,-48,268
S,493629,-19,-47,271
S,493639,-17,-48,271
S,493649,-20,-46,270
S,493659,-18,-48,267
S,493669,-17,-49,271
S,493679,-17,-49,271
S,493689,-18,-48,269
S,493699,-19,-47,270
S,493709,-17,-48,272
S,493719,-19,-47,270
S,493729,-17,-48,272
S,493739,-18,-46,269
S,493749,-18,-46,270
S,493759,-18,-47,269
S,493769,-18,-49,270
S,493779,-18,-47,269
S,493789,-18,-47,270
S,493799,-18,-47,270
S,493809,-18,-47,269
S,493819,-17,-47,269
S,493829,-18,-47,268
S,493839,-18,-47,271
S,493849,-16,-47,269
S,493859,-17,-47,269
S,493869,-19,-46,268
S,493879,-17,-48,273
S,493889,-17,-47,270
S,493899,-18,-47,270
S,493909,-16,-49,272
S,493919,-18,-47,269
S,493929,-18,-48,269
S,493939,-19,-46,269
S,493949,-18,-48,270
S,493959,-18,-48,271
S,493969,-18,-47,268
S,493979,-18,-47,270
S,493989,-19,-46,270
S,493999,-19,-48,270
S,494009,-18,-48,270
S,494019,-18,-48,269
S,494029,-19,-50,271
S,494039,-17,-48,269
S,494049,-18,-49,271
S,494059,-18,-48,270
S,494069,-19,-48,270
S,494079,-18,-47,269
S,494089,-18,-48,270
S,494099,-18,-46,271
S,494109,-18,-48,268
S,494119,-17,-49,269
S,494129,-19,-49,270
S,494139,-17,-48,270
S,494149,-18,-47,269
S,494159,-19,-48,269
S,494169,-19,-48,271
S,494179,-19,-47,271
S,494189,-18,-48,269
S,494199,-18,-47,267
S,494209,-17,-49,271
S,494219,-19,-48,269
S,494229,-18,-49,270
S,494239,-19,-48,269
S,494249,-18,-47,271
S,494259,-19,-48,270
S,494269,-19,-47,271
S,494279,-18,-47,268
S,494289,-18,-49,269
S,494299,-17,-48,269
S,494309,-18,-48,271
S,494319,-18,-48,270
S,494329,-19,-49,268
S,494339,-18,-49,271
S,494349,-18,-48,271
S,494359,-18,-48,269
S,494369,-17,-48,269
S,494379,-18,-48,269
S,494389,-19,-48,270
S,494399,-19,-48,269
S,494409,-18,-48,270
S,494419,-19,-49,272
S,494429,-18,-49,271
S,494439,-18,-48,268
S,494449,-18,-48,268
S,494463,-18,-48,269
S,494469,-19,-48,272
S,494479,-19,-46,269
S,494489,-18,-47,269
S,494499,-18,-48,269
S,494509,-18,-47,269
S,494519,-18,-47,270
S,494529,-18,-48,270
S,494539,-18,-47,270
S,494549,-18,-48,272
S,494559,-17,-48,269
S,494569,-18,-48,270
S,494579,-18,-49,268
S,494589,-19,-47,269
S,494599,-18,-49,269
S,494609,-18,-48,270
S,494619,-19,-47,270
S,494629,-20,-47,270
S,494639,-19,-47,271
S,494649,-19,-48,268
S,494659,-18,-48,269
S,494669,-18,-48,268
S,494679,-20,-49,271
S,494689,-19,-48,269
S,494699,-19,-48,269
S,494709,-19,-48,270
S,494719,-18,-47,269
S,494729,-18,-48,269
S,494739,-18,-48,271
S,494749,-18,-48,270
S,494759,-18,-48,269
S,494769,-18,-48,271
S,494779,-18,-46,270
S,494789,-19,-47,269
S,494799,-17,-48,269
S,494809,-18,-48,268
S,494819,-19,-48,269
S,494829,-18,-48,269
S,494839,-18,-48,270
S,494849,-18,-48,271
S,494859,-17,-49,272
S,494869,-20,-47,269
S,494879,-19,-47,271
S,494889,-18,-48,270
S,494899,-18,-48,269
S,494909,-18,-47,270
S,494919,-19,-49,270
S,494929,-17,-48,269
S,494939,-18,-48,270
S,494949,-19,-49,270
S,494959,-18,-47,272
S,494969,-19,-48,270
S,494979,-18,-48,269
S,494989,-18,-47,268
S,494999,-18,-48,269
S,495009,-19,-47,269
S,495019,-18,-48,273
S,495029,-18,-48,269
S,495039,-18,-48,269
S,495049,-17,-48,269
S,495059,-17,-49,269
S,495069,-18,-48,269
S,495079,-19,-48,270
S,495089,-18,-48,269
S,495099,-18,-48,270
S,495109,-17,-49,270
S,495119,-18,-48,270
S,495129,-18,-48,269
S,495139,-18,-48,271
S,495149,-19,-46,273
S,495159,-18,-47,269
S,495169,-18,-47,270
S,495179,-17,-47,269
S,495189,-18,-47,269
S,495199,-19,-47,270
S,495209,-19,-48,270
S,495219,-17,-48,269
S,495229,-18,-48,271
S,495239,-17,-49,270
S,495249,-17,-49,271
S,495259,-18,-47,272
S,495269,-18,-49,269
S,495279,-18,-48,271
S,495289,-18,-49,270
S,495299,-18,-47,271
S,495309,-18,-48,267
S,495319,-18,-48,268
S,495329,-18,-48,269
S,495339,-19,-48,270
M,495339,UNK,35,END
OK end
M,500918,UNK,36,START
OK start
S,500919,-3,-49,285
S,500929,-5,-50,282
S,500939,0,-47,279
S,500949,1,-43,273
S,500959,0,-41,270
S,500969,1,-43,271
S,500979,1,-43,272
S,500989,0,-41,272
S,500999,3,-32,262
S,501009,1,-43,269
S,501019,0,-40,270
S,501029,0,-41,271
S,501039,0,-42,270
S,501049,1,-43,271
S,501059,1,-41,271
S,501069,1,-42,272
S,501079,1,-42,270
S,501089,1,-43,270
S,501099,1,-42,271
S,501109,1,-42,271
S,501119,0,-42,270
S,501129,1,-42,270
S,501139,1,-42,271
S,501149,1,-41,271
S,501159,2,-42,270
S,501169,1,-41,272
S,501179,1,-42,271
S,501189,1,-43,273
S,501199,1,-43,275
S,501209,0,-40,273
S,501219,3,-42,270
S,501229,2,-43,272
S,501239,1,-42,273
S,501249,1,-42,270
S,501259,2,-43,272
S,501269,2,-43,273
S,501279,1,-41,270
S,501289,0,-40,269
S,501299,0,-41,270
S,501309,1,-42,271
S,501319,1,-43,270
S,501329,1,-43,272
S,501339,1,-42,272
S,501349,1,-41,271
S,501359,1,-42,272
S,501369,2,-42,273
S,501379,0,-41,270
S,501389,1,-43,270
S,501399,2,-41,270
S,501409,1,-41,271
S,501419,1,-43,271
S,501429,0,-42,269
S,501439,1,-41,271
S,501449,1,-42,272
S,501459,1,-42,271
S,501469,0,-42,272
S,501479,2,-41,271
S,501489,1,-43,273
S,501499,1,-43,271
S,501509,0,-41,269
S,501519,1,-42,272
S,501529,0,-41,270
S,501539,1,-42,273
S,501549,0,-41,271
S,501559,0,-42,269
S,501569,1,-42,272
S,501579,0,-42,272
S,501589,1,-43,270
S,501599,1,-43,271
S,501609,1,-43,272
S,501619,1,-42,273
S,501629,1,-41,271
S,501639,1,-41,272
S,501649,1,-43,270
S,501659,1,-43,270
S,501669,1,-42,270
S,501679,0,-43,271
S,501689,0,-42,272
